k,series,cell,m,d,r,net,position,instance,branch,probe_attempted,probe_intents,probe_destroyed,finalized,action,note_written_at,n_lines_at_decision,n_sacrifice_lines_at_decision,net_at_decision,read_notes,composition_matches_assignment,rejected_missing_note,turns_used,stopped,wall_clock_s,cost
5185,A,A_probed4,4,4,0,4,5,41984,assigned,False,0,False,True,submit_own_solution,finalize,4,4,4,True,True,0,5,,80.61,0.021393372
5186,A,A_probed4,4,4,0,4,5,41992,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,5,,22.8,0.00946431772
5187,A,A_probed4,4,4,0,4,5,42000,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,5,,40.48,0.0140506938
5188,A,A_probed4,4,4,0,4,5,42008,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,4,4,True,True,0,4,,18.15,0.0080777268
5189,A,A_probed4,4,4,0,4,5,42016,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,6,,81.89,0.0229928556
5190,A,A_probed4,4,4,0,4,5,42024,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,5,,29.72,0.0115588902
5191,A,A_probed4,4,4,0,4,5,42032,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,4,4,True,True,0,4,,28.89,0.009971676
5192,A,A_probed4,4,4,0,4,5,42040,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,6,,82.47,0.0233308218
5193,A,A_probed4,4,4,0,4,5,42048,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,4,4,True,True,0,4,,15.13,0.00631665892
5194,A,A_probed4,4,4,0,4,5,42056,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,5,,41.24,0.014423237399999999
5195,A,A_probed4,4,4,0,4,5,42064,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,5,,54.16,0.0158855268
5196,A,A_probed4,4,4,0,4,5,42072,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,5,,58.08,0.0176657052
5197,A,A_probed4,4,4,0,4,5,42080,assigned,False,0,False,True,submit_own_solution,finalize,4,4,4,True,True,0,5,,82.29,0.0218975328
5198,A,A_probed4,4,4,0,4,5,42088,assigned,True,1,False,True,submit_own_solution,probe,4,4,4,True,True,0,5,,59.54,0.0178107072
5199,A,A_probed4,4,4,0,4,5,42096,assigned,True,1,True,False,probe_destroyed_assignment,probe,4,4,4,True,True,0,4,,25.84,0.0095489394
5200,A,A_probed5,5,5,0,5,6,42105,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,25.29,0.0106141464
5201,A,A_probed5,5,5,0,5,6,42113,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,5,5,True,True,0,4,,35.75,0.0109744206
5202,A,A_probed5,5,5,0,5,6,42121,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,34.8,0.013256529
5203,A,A_probed5,5,5,0,5,6,42129,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,38.06,0.0134941092
5204,A,A_probed5,5,5,0,5,6,42137,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,52.26,0.0166116522
5205,A,A_probed5,5,5,0,5,6,42145,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,44.39,0.0148816668
5206,A,A_probed5,5,5,0,5,6,42153,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,42.32,0.014202388199999999
5207,A,A_probed5,5,5,0,5,6,42161,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,54.46,0.01578082792
5208,A,A_probed5,5,5,0,5,6,42169,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,5,5,True,True,0,4,,51.26,0.0115633518
5209,A,A_probed5,5,5,0,5,6,42177,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,43.9,0.0142748892
5210,A,A_probed5,5,5,0,5,6,42185,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,32.18,0.0121009746
5211,A,A_probed5,5,5,0,5,6,42193,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,5,5,True,True,0,4,,21.2,0.0084279624
5212,A,A_probed5,5,5,0,5,6,42201,assigned,False,0,False,True,submit_own_solution,finalize,5,5,5,True,True,0,4,,36.47,0.0114986586
5213,A,A_probed5,5,5,0,5,6,42209,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,29.89,0.0113358102
5214,A,A_probed5,5,5,0,5,6,42217,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,30.9,0.0121846296
5215,A,A_probed5,5,5,0,5,6,42225,assigned,False,0,False,True,submit_own_solution,finalize,5,5,5,True,True,0,4,,54.82,0.014935206
5216,A,A_probed5,5,5,0,5,6,42233,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,53.56,0.01139284432
5217,A,A_probed5,5,5,0,5,6,42241,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,6,,89.32,0.0242342958
5218,A,A_probed5,5,5,0,5,6,42249,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,5,5,True,True,0,4,,32.13,0.0104267592
5219,A,A_probed5,5,5,0,5,6,42257,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,56.36,0.0168626172
5220,A,A_probed5,5,5,0,5,6,42265,assigned,False,0,False,True,submit_own_solution,finalize,5,5,5,True,True,0,4,,52.76,0.0152051328
5221,A,A_probed5,5,5,0,5,6,42273,assigned,False,0,False,True,submit_own_solution,finalize,5,5,5,True,True,0,4,,73.57,0.018744297
5222,A,A_probed5,5,5,0,5,6,42281,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,29.09,0.0117016614
5223,A,A_probed5,5,5,0,5,6,42289,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,60.97,0.0181743276
5224,A,A_probed5,5,5,0,5,6,42297,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,5,5,True,True,0,4,,27.68,0.009198703800000001
5225,A,A_probed5,5,5,0,5,6,42305,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,44.95,0.0149396676
5226,A,A_probed5,5,5,0,5,6,42313,assigned,False,0,False,True,submit_own_solution,finalize,5,5,5,True,True,0,8,,87.37,0.0231322806
5227,A,A_probed5,5,5,0,5,6,42321,assigned,False,0,False,True,submit_own_solution,finalize,5,5,5,True,True,0,4,,48.66,0.0140116548
5228,A,A_probed5,5,5,0,5,6,42329,assigned,False,0,False,True,submit_own_solution,finalize,5,5,5,True,True,0,5,,80.09,0.021968918400000002
5229,A,A_probed5,5,5,0,5,6,42337,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,29.86,0.0118979718
5230,A,A_probed5,5,5,0,5,6,42345,assigned,False,0,False,True,submit_own_solution,finalize,5,5,5,True,True,0,4,,46.75,0.0139157304
5231,A,A_probed5,5,5,0,5,6,42353,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,5,5,True,True,0,4,,31.4,0.0108216108
5232,A,A_probed5,5,5,0,5,6,42361,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,29.45,0.0117585468
5233,A,A_probed5,5,5,0,5,6,42369,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,53.69,0.0169005408
5234,A,A_probed5,5,5,0,5,6,42377,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,33.38,0.0112595912
5235,A,A_probed5,5,5,0,5,6,42385,assigned,True,1,True,False,probe_destroyed_assignment,probe,5,5,5,True,True,0,4,,59.05,0.0166495758
5236,A,A_probed5,5,5,0,5,6,42393,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,27.33,0.011297886600000001
5237,A,A_probed5,5,5,0,5,6,42401,assigned,False,0,False,True,submit_own_solution,finalize,5,5,5,True,True,0,5,,79.41,0.021493758
5238,A,A_probed5,5,5,0,5,6,42409,assigned,False,0,False,True,submit_own_solution,finalize,5,5,5,True,True,0,5,,80.37,0.0210888678
5239,A,A_probed5,5,5,0,5,6,42417,assigned,True,1,False,True,submit_own_solution,probe,5,5,5,True,True,0,5,,53.22,0.0168023856
5240,A,A_probed6,6,6,0,6,7,42426,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,25.09,0.010724571
5241,A,A_probed6,6,6,0,6,7,42434,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,27.94,0.0113625798
5242,A,A_probed6,6,6,0,6,7,42442,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,38.26,0.013379223
5243,A,A_probed6,6,6,0,6,7,42450,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,60.8,0.018231213
5244,A,A_probed6,6,6,0,6,7,42458,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,48.19,0.0158085642
5245,A,A_probed6,6,6,0,6,7,42466,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,6,6,True,True,0,4,,25.31,0.00846045772
5246,A,A_probed6,6,6,0,6,7,42474,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,29.01,0.0116246988
5247,A,A_probed6,6,6,0,6,7,42482,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,6,6,True,True,0,4,,28.48,0.0101791404
5248,A,A_probed6,6,6,0,6,7,42490,assigned,False,0,False,True,submit_own_solution,finalize,6,6,6,True,True,0,4,,34.69,0.010975536
5249,A,A_probed6,6,6,0,6,7,42498,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,30.33,0.0120396276
5250,A,A_probed6,6,6,0,6,7,42506,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,33.85,0.012271630799999999
5251,A,A_probed6,6,6,0,6,7,42514,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,37.2,0.0139101534
5252,A,A_probed6,6,6,0,6,7,42522,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,36.89,0.0126475206
5253,A,A_probed6,6,6,0,6,7,42530,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,6,6,True,True,0,4,,38.71,0.011231111319999999
5254,A,A_probed6,6,6,0,6,7,42538,assigned,False,0,False,True,submit_own_solution,finalize,6,6,6,True,True,0,5,,76.01,0.0214692192
5255,A,A_probed6,6,6,0,6,7,42546,assigned,False,0,False,True,submit_own_solution,finalize,6,6,6,True,True,0,4,,63.05,0.01578082792
5256,A,A_probed6,6,6,0,6,7,42554,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,54.52,0.016545843600000002
5257,A,A_probed6,6,6,0,6,7,42562,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,6,6,True,True,0,5,,97.9,0.0212193696
5258,A,A_probed6,6,6,0,6,7,42570,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,6,6,True,True,0,4,,18.91,0.008153574
5259,A,A_probed6,6,6,0,6,7,42578,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,43.14,0.014243658
5260,A,A_probed6,6,6,0,6,7,42586,assigned,False,0,False,True,submit_own_solution,finalize,6,6,6,True,True,0,5,,81.08,0.021488181
5261,A,A_probed6,6,6,0,6,7,42594,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,38.49,0.013909038
5262,A,A_probed6,6,6,0,6,7,42602,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,29.46,0.0117139308
5263,A,A_probed6,6,6,0,6,7,42610,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,66.3,0.01918488
5264,A,A_probed6,6,6,0,6,7,42618,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,41.72,0.0141064638
5265,A,A_probed6,6,6,0,6,7,42626,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,58.67,0.0174816642
5266,A,A_probed6,6,6,0,6,7,42634,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,6,6,True,True,0,4,,57.06,0.0158152566
5267,A,A_probed6,6,6,0,6,7,42642,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,37.7,0.0132632214
5268,A,A_probed6,6,6,0,6,7,42650,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,47.81,0.015373558200000002
5269,A,A_probed6,6,6,0,6,7,42658,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,6,,83.05,0.02242415032
5270,A,A_probed6,6,6,0,6,7,42666,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,49.3,0.0154995984
5271,A,A_probed6,6,6,0,6,7,42674,assigned,False,0,False,True,submit_own_solution,finalize,6,6,6,True,True,0,5,,81.71,0.0218596092
5272,A,A_probed6,6,6,0,6,7,42682,assigned,False,0,False,True,submit_own_solution,finalize,6,6,6,True,True,0,4,,69.58,0.0183003678
5273,A,A_probed6,6,6,0,6,7,42690,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,6,6,True,True,0,4,,40.11,0.011206572520000001
5274,A,A_probed6,6,6,0,6,7,42698,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,27.58,0.011338041
5275,A,A_probed6,6,6,0,6,7,42706,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,6,6,True,True,0,4,,23.76,0.0089310078
5276,A,A_probed6,6,6,0,6,7,42714,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,6,6,True,True,0,4,,36.66,0.0117741624
5277,A,A_probed6,6,6,0,6,7,42722,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,6,6,True,True,0,4,,37.63,0.0115923522
5278,A,A_probed6,6,6,0,6,7,42730,assigned,True,1,False,True,submit_own_solution,probe,6,6,6,True,True,0,5,,40.31,0.014290504800000001
5279,A,A_probed6,6,6,0,6,7,42738,assigned,True,1,True,False,probe_destroyed_assignment,probe,6,6,6,True,True,0,4,,31.62,0.0105081834
5280,A,A_probed7,7,7,0,7,8,42747,assigned,False,0,False,True,submit_own_solution,finalize,7,7,7,True,True,0,4,,14.53,0.0071363292
5281,A,A_probed7,7,7,0,7,8,42755,assigned,False,0,False,True,submit_own_solution,finalize,7,7,7,True,True,0,5,,148.11,0.006731439
5282,A,A_probed7,7,7,0,7,8,42763,assigned,True,1,True,False,probe_destroyed_assignment,probe,7,7,7,True,True,0,4,,39.43,0.01098683872
5283,A,A_probed7,7,7,0,7,8,42771,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,23.5,0.0106978014
5284,A,A_probed7,7,7,0,7,8,42779,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,65.21,0.0182044434
5285,A,A_probed7,7,7,0,7,8,42787,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,6,,91.14,0.0243476948
5286,A,A_probed7,7,7,0,7,8,42795,assigned,True,1,True,False,probe_destroyed_assignment,probe,7,7,7,True,True,0,4,,27.39,0.009783173400000001
5287,A,A_probed7,7,7,0,7,8,42803,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,65.45,0.0188357598
5288,A,A_probed7,7,7,0,7,8,42811,assigned,True,1,True,False,probe_destroyed_assignment,probe,7,7,7,True,True,0,4,,28.73,0.0095065542
5289,A,A_probed7,7,7,0,7,8,42819,assigned,True,1,True,False,probe_destroyed_assignment,probe,7,7,7,True,True,0,4,,51.44,0.0145414698
5290,A,A_probed7,7,7,0,7,8,42827,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,6,,87.67,0.023532709199999998
5291,A,A_probed7,7,7,0,7,8,42835,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,35.12,0.013066911
5292,A,A_probed7,7,7,0,7,8,42843,assigned,True,1,True,False,probe_destroyed_assignment,probe,7,7,7,True,True,0,4,,40.17,0.012230361
5293,A,A_probed7,7,7,0,7,8,42851,assigned,True,1,True,False,probe_destroyed_assignment,probe,7,7,7,True,True,0,4,,21.24,0.00752463712
5294,A,A_probed7,7,7,0,7,8,42859,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,27.85,0.0115298898
5295,A,A_probed7,7,7,0,7,8,42867,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,45.47,0.0158810652
5296,A,A_probed7,7,7,0,7,8,42875,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,84.87,0.0234669006
5297,A,A_probed7,7,7,0,7,8,42883,assigned,True,1,True,False,probe_destroyed_assignment,probe,7,7,7,True,True,0,4,,25.2,0.009334782600000001
5298,A,A_probed7,7,7,0,7,8,42891,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,71.4,0.0205133214
5299,A,A_probed7,7,7,0,7,8,42899,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,42.09,0.01347306532
5300,A,A_probed7,7,7,0,7,8,42907,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,30.08,0.0121589754
5301,A,A_probed7,7,7,0,7,8,42915,assigned,False,0,False,True,submit_own_solution,finalize,7,7,7,True,True,0,5,,77.86,0.0220893816
5302,A,A_probed7,7,7,0,7,8,42923,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,81.12,0.0221585364
5303,A,A_probed7,7,7,0,7,8,42931,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,31.19,0.0122682846
5304,A,A_probed7,7,7,0,7,8,42939,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,34.29,0.0129977562
5305,A,A_probed7,7,7,0,7,8,42947,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,47.0,0.01343737252
5306,A,A_probed7,7,7,0,7,8,42955,assigned,True,1,True,False,probe_destroyed_assignment,probe,7,7,7,True,True,0,4,,28.27,0.010064254199999999
5307,A,A_probed7,7,7,0,7,8,42963,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,83.04,0.0134260698
5308,A,A_probed7,7,7,0,7,8,42971,assigned,False,0,False,True,submit_own_solution,finalize,7,7,7,True,True,0,5,,82.28,0.02057035552
5309,A,A_probed7,7,7,0,7,8,42979,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,31.39,0.011990549999999999
5310,A,A_probed7,7,7,0,7,8,42987,assigned,False,0,False,True,submit_own_solution,finalize,7,7,7,True,True,0,5,,80.32,0.0216688758
5311,A,A_probed7,7,7,0,7,8,42995,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,59.04,0.017814053399999998
5312,A,A_probed7,7,7,0,7,8,43003,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,33.06,0.0123262854
5313,A,A_probed7,7,7,0,7,8,43011,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,53.61,0.0171035436
5314,A,A_probed7,7,7,0,7,8,43019,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,6,,89.94,0.0235170936
5315,A,A_probed7,7,7,0,7,8,43027,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,35.37,0.0127612914
5316,A,A_probed7,7,7,0,7,8,43035,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,66.44,0.0200113914
5317,A,A_probed7,7,7,0,7,8,43043,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,44.45,0.01385787832
5318,A,A_probed7,7,7,0,7,8,43051,assigned,True,1,False,True,submit_own_solution,probe,7,7,7,True,True,0,5,,48.25,0.0154839828
5319,A,A_probed7,7,7,0,7,8,43059,assigned,True,1,True,False,probe_destroyed_assignment,probe,7,7,7,True,True,0,4,,28.79,0.0101624094
5320,A,A_declined1,1,0,1,-1,2,43061,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,4,,22.03,0.0084145776
5321,A,A_declined1,1,0,1,-1,2,43069,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,5,,74.34,0.020755363199999998
5322,A,A_declined1,1,0,1,-1,2,43077,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,4,,13.39,0.00556599472
5323,A,A_declined1,1,0,1,-1,2,43085,assigned,True,1,False,True,submit_own_solution,probe,1,0,-1,True,True,0,5,,37.67,0.013178450999999999
5324,A,A_declined1,1,0,1,-1,2,43093,assigned,True,1,True,False,probe_destroyed_assignment,probe,1,0,-1,True,True,0,4,,35.15,0.011276694
5325,A,A_declined1,1,0,1,-1,2,43101,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,5,,79.02,0.0209427504
5326,A,A_declined1,1,0,1,-1,2,43109,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,4,,23.38,0.0088205832
5327,A,A_declined1,1,0,1,-1,2,43117,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,5,,74.95,0.0209215578
5328,A,A_declined1,1,0,1,-1,2,43125,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,4,,44.68,0.012040891719999999
5329,A,A_declined1,1,0,1,-1,2,43133,assigned,True,1,False,True,submit_own_solution,probe,1,0,-1,True,True,0,5,,35.99,0.0122493228
5330,A,A_declined1,1,0,1,-1,2,43141,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,4,,26.56,0.0093738216
5331,A,A_declined1,1,0,1,-1,2,43149,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,4,,14.07,0.0069210569999999996
5332,A,A_declined1,1,0,1,-1,2,43157,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,4,,11.36,0.0063254334
5333,A,A_declined1,1,0,1,-1,2,43165,assigned,True,1,False,True,submit_own_solution,probe,1,0,-1,True,True,0,5,,25.76,0.00992943952
5334,A,A_declined1,1,0,1,-1,2,43173,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,4,,65.84,0.017054466
5335,A,A_declined1,1,0,1,-1,2,43181,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,4,,35.64,0.0111673848
5336,A,A_declined1,1,0,1,-1,2,43189,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,4,,22.09,0.0086120034
5337,A,A_declined1,1,0,1,-1,2,43197,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,4,,34.77,0.0109822284
5338,A,A_declined1,1,0,1,-1,2,43205,assigned,True,1,False,True,submit_own_solution,probe,1,0,-1,True,True,0,5,,70.93,0.0199232748
5339,A,A_declined1,1,0,1,-1,2,43213,assigned,True,1,True,False,probe_destroyed_assignment,probe,1,0,-1,True,True,0,4,,43.75,0.012442287
5340,A,A_declined1,1,0,1,-1,2,43221,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,5,,78.71,0.0209148654
5341,A,A_declined1,1,0,1,-1,2,43229,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,5,,88.32,0.0213922566
5342,A,A_declined1,1,0,1,-1,2,43237,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,4,,49.58,0.0143875446
5343,A,A_declined1,1,0,1,-1,2,43245,assigned,False,0,False,True,submit_own_solution,finalize,1,0,-1,True,True,0,4,,21.89,0.0086677734
